SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
O=C(NC=1C=CC=CC1OC(F)(F)F)C=2C=CSC2,Z165148226,287.259,287.259,2.989,-4.652,1,2,38.33,5,https://real.enamine.net/public-enum-files/Z165148226
"CC(C)C=1N=CC=NC1NC(=O)[C@@H]2C[C@H]2C3CCOCC3 |&1:12,14,r|",Z3001987212,289.373,289.373,1.087,-1.847,1,4,64.11,4,https://real.enamine.net/public-enum-files/Z3001987212
CC=1C=CC=CC1CCNC(=O)C=2C=CC=3NC=NC3C2,Z52314442,279.337,279.337,3.405,-4.12,2,2,57.78,5,https://real.enamine.net/public-enum-files/Z52314442
O=C(C1CC=2C=CC=CC2N1)N3CCCC(C3)C(F)(F)F,Z1413713308,298.304,298.304,1.909,-3.881,1,2,32.34,3,https://real.enamine.net/public-enum-files/Z1413713308
C=C(C)COC=1C=CC=C(C1)NC(=O)N2CCC(CC2)N3CCCC3,Z1075040900,343.464,343.464,2.535,-3.05,1,3,44.81,7,https://real.enamine.net/public-enum-files/Z1075040900
CC1=CC(=CC(C)=C1S(=O)(=O)NC=2C=CC(=CC2)C(=O)O)[N+]([O-])=O,Z1335829384,350.348,350.348,3.79,-4.613,2,6,126.61,5,https://real.enamine.net/public-enum-files/Z1335829384
FC=1C=CC(=C(F)C1)C2CC2C3=NC(=NO3)C=4C=CN=CC4,Z1959835743,299.276,299.276,2.596,-3.692,0,3,51.81,3,https://real.enamine.net/public-enum-files/Z1959835743
CC=1SC=2N=CN(CC3CCCO3)C(=O)C2C1C=4C=CC=CC4,Z24907909,326.415,326.415,2.956,-5.451,0,3,41.9,3,https://real.enamine.net/public-enum-files/Z24907909
O=C1NCCN1CCN2CCCC(C2)C3CCCC3,Z3318546155,265.395,265.395,2.532,-2.66,1,2,35.58,4,https://real.enamine.net/public-enum-files/Z3318546155
COC=1C=CC(=CC1)C2(CNC(=O)C3=C(C)NC=4C=CC=CC34)CCOCC2,Z812823004,378.465,378.465,2.994,-4.232,2,3,63.35,5,https://real.enamine.net/public-enum-files/Z812823004
CCOC(=O)N1CCN(CC1)C(=O)C=2C=CC(=CC2)NS(=O)(=O)C=3C=CC=CC3,Z32322688,417.481,417.481,2.832,-4.607,1,4,96.02,5,https://real.enamine.net/public-enum-files/Z32322688
O=S(=O)(CC1=NOC(C[C@@H]2C[C@H]2C=3C=CC=CC3)=N1)NC4CC4,Z2159933152,333.407,333.407,1.366,-2.61,1,4,85.09,7,https://real.enamine.net/public-enum-files/Z2159933152
CC1=NN(C)C=C1[C@H]2OCC[C@@H]2NC(=O)CN3CC=4C=CC=CC4C3=O,Z1754090429,354.404,354.404,0.314,-2.77,1,4,76.46,4,https://real.enamine.net/public-enum-files/Z1754090429
O=C1NC(CN2CCN(CC3=CC=CS3)CC2)=NC=4C=5C=CC=CC5OC14,Z106515222,380.465,380.465,2.541,-3.357,1,4,61.08,4,https://real.enamine.net/public-enum-files/Z106515222
CS(=O)(=O)C=1C=CC(=CC1)N2N=NN=C2CNC=3C=CC=CC3,Z785250914,329.379,329.379,0.67,-2.781,1,6,89.77,5,https://real.enamine.net/public-enum-files/Z785250914
O=C(NC=1C=CN=CC1)C=2C=CC=C(C2)OCC3=CSC=N3,Z185358240,311.36,311.36,2.215,-3.463,1,4,64.11,6,https://real.enamine.net/public-enum-files/Z185358240
CCN1C(=O)NN=C1[C@@H]2C[C@@H](CN2CC=3C=C(C)ON3)OC,Z2054873949,307.349,307.349,0.242,-1.072,1,5,83.2,5,https://real.enamine.net/public-enum-files/Z2054873949
CC=1C=C(C=CC1Br)S(=O)(=O)N2CCN(CC(=O)N3CCCCC3)CC2,Z46440159,444.388,444.388,3.755,-3.629,0,4,60.93,3,https://real.enamine.net/public-enum-files/Z46440159
CSC=1C=CC=C(C)C1NC(=O)N2CCC(C2)N3CCOCC3,Z1719147752,335.466,335.466,1.288,-3.273,1,3,44.81,5,https://real.enamine.net/public-enum-files/Z1719147752
CN(CC=1C=CC=CC1)S(=O)(=O)C=2C=CC(=CC2)NC(=O)C3CCCCC3C(=O)O,Z56864977,430.519,430.519,3.769,-4.82,2,5,103.78,8,https://real.enamine.net/public-enum-files/Z56864977
CC=1C=CN(N1)C=2C=CC(=CC2)NC(=O)C3CC=CC3,Z2045101337,267.326,267.326,2.849,-2.665,1,2,46.92,4,https://real.enamine.net/public-enum-files/Z2045101337
C1=CN(C=N1)C2CCN(CC2)C=3N=C(N=C4CCCC34)C5=CC=CC=N5,Z1172222617,346.43,346.43,1.879,-3.172,0,5,59.73,3,https://real.enamine.net/public-enum-files/Z1172222617
CC=1C=CN=C(C1[N+]([O-])=O)N2CCOC3(CCCCC3)C2,Z1272547674,291.346,291.346,2.985,-3.961,0,5,68.5,2,https://real.enamine.net/public-enum-files/Z1272547674
CN1C=NC(=C1N2CCC(C2)C3CCOC3)[N+]([O-])=O,Z1493449594,266.297,266.297,0.408,-2.517,0,5,73.43,3,https://real.enamine.net/public-enum-files/Z1493449594
CC=1C=CC(=CC1)OCC(=O)N2CCC(C2)C=3NN=CC3N,Z2762819596,300.356,300.356,0.856,-2.949,2,4,84.24,5,https://real.enamine.net/public-enum-files/Z2762819596
CC1=NC=C(CN(C)S(=O)(=O)C=2C=C(C)C=CC2Cl)S1,Z1552244301,330.856,330.856,2.86,-3.51,0,3,50.27,4,https://real.enamine.net/public-enum-files/Z1552244301
O=C(C1CC1)N2CCCN(CC(O)C(F)(F)F)CC2,Z1770840560,280.287,280.287,0.369,-1.51,1,3,43.78,5,https://real.enamine.net/public-enum-files/Z1770840560
CC1=NC(=CS1)C=2C=CC=C(C2)NC(=O)C=3C=CC=CC3SCC(=O)N4CCCC4,Z52060433,437.581,437.581,3.034,-6.043,1,3,62.3,6,https://real.enamine.net/public-enum-files/Z52060433
CC(C)OCC1CN(CCO1)C(=O)C2=CNN=C2C=3C=COC3,Z1927708341,319.356,319.356,1.55,-2.459,1,4,80.59,6,https://real.enamine.net/public-enum-files/Z1927708341
CC=1C=CC(C)=C(C1)N2CCN(CC2)S(=O)(=O)C3=CNC4=NC=CC=C34,Z1438209225,370.471,370.471,3.48,-4.692,1,4,69.3,2,https://real.enamine.net/public-enum-files/Z1438209225
CN1C(=O)C=2C=CC(=CC2C1=O)C(=O)NC3=NC=4CCCCCC4S3,Z228298532,355.413,355.413,3.562,-5.827,1,4,79.37,3,https://real.enamine.net/public-enum-files/Z228298532
CNC1CCCN(C1)C(=O)CCCC=2C=C(F)C=CC2F,Z2440108445,296.356,296.356,2.224,-2.8,1,2,32.34,6,https://real.enamine.net/public-enum-files/Z2440108445
O=S(=O)(N[C@@H]1C[C@H](CN2C=CC=N2)C1)C=3C=NC=4C=CSC4C3,Z3409607747,348.446,348.446,2.385,-2.386,1,4,76.88,5,https://real.enamine.net/public-enum-files/Z3409607747
COC=1C=CC=CC1C(=O)NC=2C=CC=C3C(=O)NC(=O)C23,Z56919828,296.278,296.278,2.005,-4.13,2,4,84.5,3,https://real.enamine.net/public-enum-files/Z56919828
CCC=1C=CC(=CC1)C2=NN=C(N2)SCC(=O)NC=3N=CC(Cl)=CC3Cl,Z25502314,408.306,408.306,3.66,-8.12,2,4,83.56,6,https://real.enamine.net/public-enum-files/Z25502314
O=C(NC=1C=CC=2NC(=NC2C1)C3CCCCC3)C4=CNN=C4C5CCOC5,Z1756089649,379.456,379.456,2.725,-4.505,3,4,95.69,5,https://real.enamine.net/public-enum-files/Z1756089649
CC=1N=C2C=C(F)C=CC2=CC1C(=O)N[C@H]3C=4C=CC=CC4C[C@H]3O,Z1461624617,336.36,336.36,3.092,-4.672,2,3,62.22,3,https://real.enamine.net/public-enum-files/Z1461624617
CCCNC(=O)NC(=O)CSC=1N=C(N=C2C=CC=CC12)C3CC3,Z215668112,344.433,344.433,3.138,-4.5,2,4,83.98,9,https://real.enamine.net/public-enum-files/Z215668112
C#CCCC1(CCC(=O)N2CCN(CC(C)O)CC2)N=N1,Z3026367112,292.377,292.377,0.05,-1.694,1,5,68.5,8,https://real.enamine.net/public-enum-files/Z3026367112
CC=1C=CC(=CC1)NC(=O)NC2=NC(=O)C(O2)C(C)C,Z85922889,275.304,275.304,2.123,-4.23,2,4,79.79,5,https://real.enamine.net/public-enum-files/Z85922889
CC1(CCNC1)NC(=O)CCSCC2=NC=3C=CC=CC3C(=O)N2,Z2607449849,346.449,346.449,0.669,-3.341,3,4,82.59,7,https://real.enamine.net/public-enum-files/Z2607449849
O=C(CN1C=C2N=CC=CC2=N1)N3CCN(CCO)CC3,Z4617304895,289.334,289.334,0.37,0.022,1,5,74.49,5,https://real.enamine.net/public-enum-files/Z4617304895
CC(C)C1=NN(C)C=2SC(=CC12)C(=O)N3CCCCC3C4=NC(=O)NN4,Z2143780869,374.463,374.463,2.225,-4.912,2,5,91.62,3,https://real.enamine.net/public-enum-files/Z2143780869
CCNC(=O)CSC1=NN=C(C=2C=C(Cl)SC2Cl)C(=O)N1,Z325355294,365.261,365.261,0.885,-6.55,2,4,82.92,6,https://real.enamine.net/public-enum-files/Z325355294
CO[C@@H]1C[C@@H](C2=NN=C3C=NC=CN23)N(C1)C(=O)NC=4C=CN=CC4,Z2052017971,339.353,339.353,-0.713,-1.389,1,6,97.54,5,https://real.enamine.net/public-enum-files/Z2052017971
O=C(CCN1C(=O)CCC=2C=CC=CC21)N3CCCC(F)(CO)C3,Z2099393190,334.386,334.386,0.836,-3.263,1,3,60.85,5,https://real.enamine.net/public-enum-files/Z2099393190
CC(=O)N1CC(CCC1C(F)(F)F)NC(=O)C=2C=CN=NC2C,Z2054240116,330.306,330.306,0.033,-2.78,1,4,75.19,5,https://real.enamine.net/public-enum-files/Z2054240116
COC=1C=CC(=CC1)CC2CCN(CC(C)(O)C(=O)O)CC2,Z2482955913,307.385,307.385,0.006,-2.042,2,5,70.0,6,https://real.enamine.net/public-enum-files/Z2482955913
CC(NC(=O)C1COCCN1)C=2C=CC=3NC(=O)CC3C2,Z2448515697,289.33,289.33,-0.425,-1.707,3,4,79.46,4,https://real.enamine.net/public-enum-files/Z2448515697
CC=1C=CC=C(C1)S(=O)(=O)N2CCC(CC2)C3CC(N)CCO3,Z2369988224,338.467,338.467,1.193,-3.087,1,4,72.63,3,https://real.enamine.net/public-enum-files/Z2369988224
CC1=NOC(C)=C1CC(C)NC(=O)N2CCC(CC2)C3=CNC=4N=CC=CC34,Z1244785713,381.472,381.472,1.575,-2.94,2,3,87.05,6,https://real.enamine.net/public-enum-files/Z1244785713
CC(=O)N1CCC(CC1)NCC2CCC3(CCCCC3)CC2,Z2682992852,306.487,306.487,2.781,-4.759,1,2,32.34,4,https://real.enamine.net/public-enum-files/Z2682992852
O=C(CC1=NOC=2C=CC=CC12)NC=3C=CC(Cl)=C4C=CC=NC34,Z279575422,337.76,337.76,3.392,-4.91,1,3,68.02,4,https://real.enamine.net/public-enum-files/Z279575422
NCC(=O)NCC(=O)N1CC2(CCCC2)C=3C(F)=CC=CC31,Z2439497476,305.348,305.348,1.719,-3.807,2,3,75.43,5,https://real.enamine.net/public-enum-files/Z2439497476
Cl.CC1=NNC(C)=C1CNCCN2CCN(CC2)C=3C=CC=CC3,Z1154360287,349.902,313.441,2.407,-2.48,2,4,47.19,6,https://real.enamine.net/public-enum-files/Z1154360287
CN1C=C(C=N1)CN2CCCN(CC2)C(=O)CN3CCCC3=O,Z1139286115,319.403,319.403,-0.246,-0.184,0,4,61.68,5,https://real.enamine.net/public-enum-files/Z1139286115
O=C(CCCC=1C=CC=CC1)N2CCCC(C2)S(=O)(=O)NC3CCCC3,Z1638263673,378.531,378.531,3.141,-4.27,1,3,66.48,6,https://real.enamine.net/public-enum-files/Z1638263673
O=S(=O)(C1=CC=CC2=CC=CN=C12)N3CCOC4(CCOC4)C3,Z1708268006,334.392,334.392,0.971,-3.166,0,5,68.73,2,https://real.enamine.net/public-enum-files/Z1708268006
CCOC=1C=C(N=CN1)N2CCC(CC2)C(O)C(N)=O,Z1757785657,280.324,280.324,0.242,-2.29,2,6,101.57,5,https://real.enamine.net/public-enum-files/Z1757785657
COC1CN(C1)C(=O)C(NC(=O)C=2C=CC=CC2)C=3C=CC=CC3,Z1203242383,324.374,324.374,3.128,-4.309,1,3,58.64,7,https://real.enamine.net/public-enum-files/Z1203242383
O=C1NC2(CCCC2)C(=O)N1CCN3CCC(CC3)N4CCCCC4=O,Z1432258107,362.467,362.467,0.35,-2.478,1,4,72.96,4,https://real.enamine.net/public-enum-files/Z1432258107
O=C(NC1CCCC1)C2=CN=C(C(Cl)=C2)N3CCCC(CN4C=CN=N4)C3,Z1498244268,388.895,388.895,2.903,-3.454,1,5,75.94,5,https://real.enamine.net/public-enum-files/Z1498244268
CC[C@H](C)[C@H](NC(C)=O)C1=NC(=NO1)C2=CN(C)N=C2C(F)(F)F,Z2203563309,345.321,345.321,1.338,-3.249,1,4,85.84,7,https://real.enamine.net/public-enum-files/Z2203563309
COC=1C=NC=CC1N2CCN(CC2)C(=O)CCN3CCCC3=O,Z1954721579,332.398,332.398,1.046,-1.507,0,5,65.98,6,https://real.enamine.net/public-enum-files/Z1954721579
O=C(O)C1CS(=O)(=O)CCN1C(=O)C=2C=CC(=CC2)C(F)(F)F,Z2376895841,351.3,351.3,0.78,-3.274,1,5,91.75,4,https://real.enamine.net/public-enum-files/Z2376895841
O=S(=O)(NC1CC(C1)N2CCCCC2)C=3C=CC=C(F)C3,Z3290438215,312.405,312.405,2.247,-2.763,1,3,49.41,3,https://real.enamine.net/public-enum-files/Z3290438215
COC=1C=C(C=C(Cl)C1OC)NC(=O)N2CCOC[C@@H]2CC(C)C,Z2624521341,356.845,356.845,3.216,-4.48,1,4,60.03,7,https://real.enamine.net/public-enum-files/Z2624521341
"N[C@@H]1C[C@H](C2=NC(CC3=CC=C(F)C=C3Cl)=NO2)[C@H]4C[C@@H]14 |&1:1,3,18,20,r|",Z3278083837,307.751,307.751,1.786,-3.167,1,3,64.94,3,https://real.enamine.net/public-enum-files/Z3278083837
CC=CCC(CO)NC1=CC=C(C(=C1)[N+]([O-])=O)S(N)(=O)=O,Z2612537387,315.347,315.347,0.954,-2.913,3,6,135.56,7,https://real.enamine.net/public-enum-files/Z2612537387
O=C(NC=1C=CC=C(Cl)C1)N2CCN(CC2)S(=O)(=O)C=3C=CC(Cl)=CC3,Z44568025,414.307,414.307,4.212,-5.471,1,3,69.72,2,https://real.enamine.net/public-enum-files/Z44568025
CC1=NN2C=C(C=NC2=C1Cl)S(=O)(=O)N(C)C=3C=CC(F)=CN3,Z4135994033,355.776,355.776,1.714,-3.097,0,5,80.46,3,https://real.enamine.net/public-enum-files/Z4135994033
COC=1C=CC(C)=CC1N2CC(CC2=O)C(=O)N(C)C3=NC=4C=CC=CC4O3,Z280488280,379.41,379.41,3.288,-5.01,0,4,75.88,5,https://real.enamine.net/public-enum-files/Z280488280
N[C@@H]1CN(CC=2C=CC=C(C2)OC3CCCC3)C[C@@H]1N4C=CN=N4,Z2445149045,327.425,327.425,2.427,-2.209,1,5,69.2,5,https://real.enamine.net/public-enum-files/Z2445149045
O=C(NC=1C=CC=C(C1)S(=O)(=O)N2CCOCC2)C=3C=CC=4N=CSC4C3,Z30000458,403.478,403.478,2.426,-4.647,1,5,88.6,3,https://real.enamine.net/public-enum-files/Z30000458
"CC1(C)[C@H](O)[C@H]2CCN(C(=O)NC3=NC=4CCCC4S3)[C@H]21 |&1:3,5,20,r|",Z4111297536,307.413,307.413,1.622,-3.642,2,3,65.46,1,https://real.enamine.net/public-enum-files/Z4111297536
CCC=1C=CC=CC1C(=O)NC2(CC(=O)O)CCOCC2,Z1878765309,291.343,291.343,1.032,-3.598,2,4,75.63,6,https://real.enamine.net/public-enum-files/Z1878765309
O=C(NC=1C=CC(=NC1)N2N=CC=N2)C3CCN(CC3)C4=CN=CC=N4,Z338815384,350.379,350.379,0.89,-1.612,1,7,101.72,5,https://real.enamine.net/public-enum-files/Z338815384
CC=1C=C(C(=O)NC2(CO)COC=3C=CC=CC3C2)C=4C=NN(C4N1)C(C)C,Z2718491847,380.441,380.441,2.725,-3.675,2,5,89.27,4,https://real.enamine.net/public-enum-files/Z2718491847
CO[C@@H]1C[C@@H](C2=NN=CN2C)N(CC3=CC=4C=CC=CC4NC3=O)C1,Z2054347993,339.393,339.393,-0.728,-2.414,1,5,72.28,4,https://real.enamine.net/public-enum-files/Z2054347993
CCCNC(=O)C=1C=CC=C(C1)CNC(C(N)=O)C=2C=CC=CC2,Z742225094,325.406,325.406,1.197,-3.844,3,3,84.22,9,https://real.enamine.net/public-enum-files/Z742225094
CC1=CC=CC(C)=C1NC(=O)CNC(=O)C2=CN(N=N2)C3CCNCC3,Z2433431334,356.423,356.423,-0.97,-2.465,3,5,100.94,7,https://real.enamine.net/public-enum-files/Z2433431334
O=C(NCC=1C=CC(Cl)=CC1Cl)C=2C=CC=C(C2)S(=O)(=O)N3CCCC3,Z26426600,413.319,413.319,4.444,-5.39,1,3,66.48,4,https://real.enamine.net/public-enum-files/Z26426600
O=C(NC=1C=CC=C(C1)OC=2C=CN=CC2)N3CCC(CC3)C4=CNC=N4,Z1362992938,363.414,363.414,1.458,-3.471,2,3,83.14,4,https://real.enamine.net/public-enum-files/Z1362992938
CNC(=O)C=1C=CC=C(C1)NC(=O)N2CCC(CC2)C3CCOCC3,Z1499225131,345.437,345.437,1.066,-3.008,2,3,70.67,6,https://real.enamine.net/public-enum-files/Z1499225131
COC=1C=CSC1S(=O)(=O)NC2(C#N)CCCCC2,Z1620658749,300.4,300.4,1.795,-3.736,1,4,79.19,4,https://real.enamine.net/public-enum-files/Z1620658749
CC=1C=C(C)N(N1)C=2C=CC(=CN2)C(=O)NC3=NC(=CS3)C4CC4,Z383422072,339.417,339.417,2.949,-3.583,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z383422072
CN1N=CC=C1C(=O)NCCC2=COC(=N2)C=3C=CC=CC3,Z1023445810,296.325,296.325,1.044,-2.768,1,3,72.95,6,https://real.enamine.net/public-enum-files/Z1023445810
CC(NCC1=NN=NN1CC(F)(F)F)C=2C=CC=C(C2)C3CC3,Z2275666154,325.333,325.333,1.564,-3.513,1,4,55.63,7,https://real.enamine.net/public-enum-files/Z2275666154
CCC1C(=O)NCCN1C(=O)NC(C)C=2C=CC(F)=CC2,Z1143571108,293.337,293.337,2.546,-3.14,2,2,61.44,5,https://real.enamine.net/public-enum-files/Z1143571108
CC1=CC=CN2C=C(CC(=O)NC=3C=NC=CC3OC=4C=CC=CC4)N=C12,Z1029783912,358.394,358.394,3.301,-4.0,1,3,68.52,6,https://real.enamine.net/public-enum-files/Z1029783912
CC1=CN2C(=CN=C2S1)C(=O)NC3=CC=CC(NC(=O)N(C)C)=C3C,Z4622602089,357.432,357.432,1.366,-4.458,2,3,78.74,6,https://real.enamine.net/public-enum-files/Z4622602089
O=C(CN1N=NC(=N1)C=2C=CSC2)NC=3C=CC=CC3N4CCCC4,Z126224156,354.431,354.431,2.555,-4.05,1,5,75.94,5,https://real.enamine.net/public-enum-files/Z126224156
Cl.NC1(CNS(=O)(=O)C2CCS(=O)(=O)CC2)CCCCCC1,Z2040110292,374.95,338.489,-0.344,-3.271,2,5,106.33,4,https://real.enamine.net/public-enum-files/Z2040110292
CC1=CC(=CC(F)=C1)C(=O)NC(C(=O)O)C2CCOCC2,Z2627889931,295.307,295.307,1.528,-3.335,2,4,75.63,5,https://real.enamine.net/public-enum-files/Z2627889931
O=C(NCCC1=CNC=2C=CC=CC12)C=3C=CC=C(C3)S(=O)(=O)NCC4=CC=CS4,Z62694788,439.554,439.554,3.739,-5.721,3,3,91.06,9,https://real.enamine.net/public-enum-files/Z62694788
CC(C)=CCNC(=O)NC=1C=CC(=CC1)S(=O)(=O)C(F)F,Z1839175773,318.341,318.341,2.864,-3.446,2,3,75.27,7,https://real.enamine.net/public-enum-files/Z1839175773
CC(C)CCN1C=CC(=N1)NCC2=NC(=CS2)C=3C=NN(C)C3,Z1815872013,330.453,330.453,2.309,-2.43,1,4,60.56,7,https://real.enamine.net/public-enum-files/Z1815872013
CC(CN1C=NC2=CC=CC=C21)(NC(=O)CC3CCOC3)C(=O)O,Z3016339486,331.367,331.367,0.576,-2.396,2,5,93.45,7,https://real.enamine.net/public-enum-files/Z3016339486
CCS(=O)(=O)NCC=1C=CC(=CC1)C(=O)N2CCCCC2CC(C)O,Z1935546138,368.493,368.493,1.036,-3.263,2,4,86.71,8,https://real.enamine.net/public-enum-files/Z1935546138
CC(C)CC1COCCN1C(=O)C2=CC=C(O2)C(N)=O,Z1481490182,280.32,280.32,0.829,-3.617,1,3,85.77,5,https://real.enamine.net/public-enum-files/Z1481490182
CN1C=C(C=N1)[C@@H]2CN(C[C@H]2CO)C(=O)C=3C=CC=C(C3)N4C=CC=N4,Z1886775587,351.403,351.403,0.206,-1.818,1,4,76.18,4,https://real.enamine.net/public-enum-files/Z1886775587
N#CC1=C(N)SC=2CN(CCC12)C=3N=CN=C4C=C(F)C(F)=CC34,Z1230724912,343.356,343.356,2.161,-5.57,1,5,78.83,1,https://real.enamine.net/public-enum-files/Z1230724912
CN1CCCC2C1CCN2C(=O)NC=3C=CC(=CN3)C4CCC4,Z3595463518,314.426,314.426,2.472,-3.324,1,3,48.47,4,https://real.enamine.net/public-enum-files/Z3595463518
CC1=NN=C(CN2CCCC(C2)C3=NC(=CN3C)C(F)(F)F)O1,Z2053177649,329.322,329.322,0.045,-0.845,0,4,59.98,4,https://real.enamine.net/public-enum-files/Z2053177649
O=C(CC=1C=CC=CC1F)NC[C@H]2CCO[C@@H]2C=3C=NNC3,Z2396461185,303.332,303.332,0.312,-2.466,2,3,67.01,6,https://real.enamine.net/public-enum-files/Z2396461185
CCOC(=O)N1CCN(CC1)S(=O)(=O)N2CCC(CC2)N3CCOCC3,Z2705287925,390.5,390.5,0.72,-1.318,0,6,82.63,3,https://real.enamine.net/public-enum-files/Z2705287925
CC=1N=C(NCC=2C=CC=3N=CN(C3C2)C(C)C)C=4C=NN(C)C4N1,Z3077806291,335.407,335.407,2.577,-3.097,1,5,73.45,4,https://real.enamine.net/public-enum-files/Z3077806291
CC=1C=CC(=CC1C)C(C)NC(=O)CN2C(=O)CC3(CCCCC3)C2=O,Z113918486,356.459,356.459,3.885,-5.21,1,3,66.48,4,https://real.enamine.net/public-enum-files/Z113918486
CC1=NC(=NN1C=2C=CC(Cl)=CC2)C(=O)N3CCN(C)C4=CC=CC=C43,Z1173455378,367.833,367.833,3.011,-4.42,0,4,54.26,2,https://real.enamine.net/public-enum-files/Z1173455378
CC=1C=C(N=C(N1)C=2C=CC=CN2)SCCC=3C=CC=CC3,Z3396769575,307.415,307.415,4.412,-4.744,0,3,38.67,5,https://real.enamine.net/public-enum-files/Z3396769575
COC(CN1CCC(CC1)C(=O)NC(C)C(C)C)C=2C=CC=CC2,Z2018573515,332.481,332.481,2.6,-2.637,1,3,41.57,8,https://real.enamine.net/public-enum-files/Z2018573515
CCS(=O)(=O)C=1C=CC(=CC1)NC(=O)CC2=CSC3=NC(=CN23)C=4C=CC=CC4,Z227248104,425.527,425.527,3.354,-5.855,1,4,80.54,6,https://real.enamine.net/public-enum-files/Z227248104
CC=1C=C(C#N)N=C(N1)NC2CCCN(C2=O)C=3C=CC=NC3,Z2092344652,308.339,308.339,1.362,-3.059,1,6,94.8,3,https://real.enamine.net/public-enum-files/Z2092344652
COCCN1CC(CC1=O)C(=O)N(C)C2CCN(CC=3C=CC=CC3)CC2,Z1192583688,373.49,373.49,2.441,-1.973,0,4,53.09,8,https://real.enamine.net/public-enum-files/Z1192583688
CC1=NN(CC2=NN=C(O2)C3CCOC3)C(C)=C1Cl,Z1758165337,282.726,282.726,-0.277,-1.01,0,4,65.97,3,https://real.enamine.net/public-enum-files/Z1758165337
N#CC=1C=CC(Cl)=C(C1)C(=O)NC=2C=CC=C(C2)CN3C=NC=N3,Z2067585502,337.763,337.763,1.578,-4.987,1,4,83.6,4,https://real.enamine.net/public-enum-files/Z2067585502
COC=1C=CC=C(C1)C(NC(=O)C2CCOC(C)C2)C(=O)O,Z2595665391,307.342,307.342,0.801,-2.231,2,5,84.86,6,https://real.enamine.net/public-enum-files/Z2595665391
CC1(C)NC(=O)N(C1=O)C=2C=CC=3C(=O)NC(=O)C3C2,Z1868686572,273.245,273.245,0.088,-2.603,2,4,95.58,1,https://real.enamine.net/public-enum-files/Z1868686572
CCC=1N=NC(C)=CC1C(=O)N2CCC(C2)C3=NC(=NO3)C4CC4,Z2060841893,327.382,327.382,0.072,-2.227,0,5,85.01,5,https://real.enamine.net/public-enum-files/Z2060841893
CC(CC(=O)NC(C1=NN=NN1)C=2C=CC(Cl)=C(F)C2)C3CCCCC3,Z1713511280,379.86,379.86,4.127,-6.61,2,4,83.56,6,https://real.enamine.net/public-enum-files/Z1713511280
CO[C@@H]1C[C@@H](C2=NC(C)=C(C)N2)N(C1)S(=O)(=O)C=3C=C(C)OC3C,Z2383199340,353.438,353.438,1.702,-2.177,1,4,88.43,4,https://real.enamine.net/public-enum-files/Z2383199340
COC=1C=CC(=CC1)C2CCN(C2)C=3N=CN=C4C3N=CN4CC(O)CO,Z2760942738,369.419,369.419,0.828,-3.309,2,7,96.53,6,https://real.enamine.net/public-enum-files/Z2760942738
CN(C)C(=O)CN1CCN(CC1)C(=O)NC=2C=CC(=CC2)CN3C=CC=N3,Z1424685047,370.45,370.45,1.141,-1.62,1,4,73.71,5,https://real.enamine.net/public-enum-files/Z1424685047
CC=1N=C2C=C(F)C=CC2=CC1C(=O)NCC=3C=CC(=NC3)N4C=CC=N4,Z241350938,361.373,361.373,2.797,-4.28,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z241350938
COC=1C=CC(=CC1OC)C(CNC(=O)C=2C=C(F)C(F)=CC2Cl)N(C)C,Z32189523,398.832,398.832,2.962,-4.62,1,4,50.8,7,https://real.enamine.net/public-enum-files/Z32189523
CCCOC=1C=CC(=CC1OCCC)NC(=O)N2CCCC2C3=NN=CN3C,Z1560062811,387.477,387.477,1.529,-3.76,1,5,81.51,8,https://real.enamine.net/public-enum-files/Z1560062811
CN(C)C1=NOC(CNC(=O)N2CCN(CC2)C3=CC=CC=C3F)=N1,Z2183810140,348.376,348.376,1.934,-3.197,1,5,77.74,6,https://real.enamine.net/public-enum-files/Z2183810140
CC(C)(C)CC1CCN(C1)C(=O)NC=2C=CN=NC2,Z2313235895,262.351,262.351,2.4,-2.997,1,3,58.12,3,https://real.enamine.net/public-enum-files/Z2313235895
CC1=NN(C)C=2N=CC(=CC12)CNCC3=CC=CC(OC4CC4)=C3F,Z2589682536,340.396,340.396,1.898,-3.191,1,4,51.97,6,https://real.enamine.net/public-enum-files/Z2589682536
CC1=C(NS(=O)(=O)CC(C)C)C(=O)N(C=2C=CC=CC2)N1C,Z1065887774,323.412,323.412,1.054,-2.48,1,4,69.72,5,https://real.enamine.net/public-enum-files/Z1065887774
CC=1C(Cl)=CC=CC1NC(=O)CNC2CCCCC2C,Z52719156,294.82,294.82,3.961,-4.59,2,2,41.13,4,https://real.enamine.net/public-enum-files/Z52719156
CC(C)C1=NC(CC(=O)NC2CCCCC2)=NO1,Z1169856368,251.325,251.325,1.27,-2.29,1,3,68.02,5,https://real.enamine.net/public-enum-files/Z1169856368
CC1=C(C=CN1C)C(=O)N2C[C@@H](CNC(=O)C3(C)CC3)[C@@H](C2)C4=CN=CN4C,Z3062887599,383.488,383.488,0.089,-1.672,1,3,72.16,5,https://real.enamine.net/public-enum-files/Z3062887599
